,Palabras,frecuencia,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,enfado,anticipacion,asco,miedo,alegria,tristeza,sorpresa,confianza
1375,precario,3,0,1,0,1,0,1,0,0,0,3,0,3,0,3,0,0
1376,espectacular,3,0,1,0,0,0,0,1,0,0,3,0,0,0,0,3,0
1377,colectivo,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,excelencia,3,0,0,1,0,1,0,0,1,0,0,3,0,3,0,0,3
1379,violento,3,1,0,1,1,0,0,1,0,3,0,3,3,0,0,3,0
1380,detenido,3,1,1,0,1,0,1,0,0,3,3,0,3,0,3,0,0
1381,criterio,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,admitir,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,admitir,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,basura,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1385,basura,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,basura,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1387,basura,3,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0
1388,crucial,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1389,ana,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,audiencia,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1391,cartel,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,cartel,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
1393,traer,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,diferencias,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,estructural,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1396,campo,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,espantoso,3,1,0,0,1,0,1,0,0,3,0,0,3,0,3,0,0
1398,distinguir,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,empresa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,empresa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,empresa,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1402,vigor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,ascenso,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,organizar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,organizar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,identidad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,dependencia,3,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0
1408,dependencia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,dependencia,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1410,himno,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,himno,3,0,1,0,0,1,1,0,1,0,3,0,0,3,3,0,3
1412,comprender,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,comprender,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,cien,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,boicotear,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,red,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,red,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,red,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1419,representar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,cursos,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,pensando,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,ave,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,cobarde,3,0,0,1,1,0,1,0,0,0,0,3,3,0,3,0,0
1424,regalo,3,0,1,0,0,1,0,1,0,0,3,0,0,3,0,3,0
1425,dolor,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
1426,dolor,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
1427,dolor,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
1428,dolor,3,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0
1429,dolor,3,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0
1430,dolor,3,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0
1431,vital,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,serie,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1433,purga,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1434,incremento,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,cola,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,cola,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,confundir,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,confundir,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,propiedad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,propiedad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,propiedad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,propiedad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,bienvenida,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
1444,ganado,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,confiar,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1446,confiar,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1447,reforzar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,gabinete,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1449,puente,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,bienestar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,masacre,3,1,0,1,1,0,1,0,0,3,0,3,3,0,3,0,0
1452,sangre,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,sangre,3,1,0,1,1,0,1,0,0,3,0,3,3,0,3,0,0
1454,optimismo,3,0,1,0,0,1,0,1,1,0,3,0,0,3,0,3,3
1455,extraordinario,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,dogma,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1457,negociar,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1458,negociar,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1459,parlamentario,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,puerto,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1461,rigor,3,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0
1462,autoridad,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1463,asegurar,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1464,asegurar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,asegurar,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1466,malo,3,1,0,1,1,0,1,0,0,3,0,3,3,0,3,0,0
1467,emocionante,3,0,1,0,0,1,0,1,0,0,3,0,0,3,0,3,0
1468,emocionante,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,emocionante,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,emocionante,3,0,1,0,0,1,0,1,0,0,3,0,0,3,0,3,0
1471,hambre,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,piel,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,seco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,seco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,viola,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,observador,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,sensible,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2
1478,sensible,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,sensible,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,grabado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,grabado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,posibilidad,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1483,desviar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,causado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,cita,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,cita,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,giro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,giro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,giro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,ahorro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,ahorro,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2
1492,gravedad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,gravedad,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
1494,gravedad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,oscuro,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1496,oscuro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,oscuro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,abarrotar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,huerta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,interior,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,interior,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,interior,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,interior,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2
1504,rechazar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,rechazar,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1506,duplicado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,humildad,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1508,pasivo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,pasivo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,habitual,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1511,magnitud,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,subasta,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1513,facilitar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,facilitar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,chico,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1516,chico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,invertir,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,princesa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,preguntar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,literatura,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,alarma,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0
1522,tratamiento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,organizado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,alumno,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,arma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,expulsar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,expulsar,2,1,0,1,1,0,1,0,0,2,0,2,2,0,2,0,0
1528,expulsar,2,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0
1529,villa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,mejora,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2
1531,simplemente,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,eslogan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,periodista,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,cantar,2,1,1,0,0,1,0,1,0,2,2,0,0,2,0,2,0
1535,hermano,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1536,terror,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1537,infamia,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1538,marcado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,nariz,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1540,perjudicar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,perjudicar,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1542,negativa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,desalojar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,desalojar,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1545,acusando,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
1546,ojo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,cocina,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,cocina,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,cocina,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,cocina,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,documento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,encontrar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,convencer,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2
1554,pradera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,apertura,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,cenar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,destruido,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1558,cargar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,legislativo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,casco,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1561,casco,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,casco,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1563,serenidad,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2
1564,rueda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,urgencia,2,0,1,0,1,0,0,1,0,0,2,0,2,0,0,2,0
1566,sufrimiento,2,0,0,1,1,0,1,0,0,0,0,2,2,0,2,0,0
1567,aro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,exilio,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1569,esperando,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1570,esperando,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,esperando,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,censurar,2,1,0,1,1,0,0,0,1,2,0,2,2,0,0,0,2
1573,rechazando,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,enfermos,2,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0
1575,escucha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,limpieza,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,limpieza,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,limpieza,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,reducido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,arruinado,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
1581,arruinado,2,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0
1582,arruinado,2,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0
1583,arruinado,2,1,0,1,1,0,1,0,0,2,0,2,2,0,2,0,0
1584,palacio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,palacio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,sentimiento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,tendencia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,tendencia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,caminar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,irregular,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,sembrar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,sofocar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,servidor,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1594,precioso,2,0,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0
1595,sol,2,0,1,0,0,1,0,1,1,0,2,0,0,2,0,2,2
1596,sol,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1597,canal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,canal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,canal,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1600,canal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,preferencia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,situar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,escribir,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,aficionado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,nombrar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,nombrar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,desmontar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,coma,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
1609,coma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,virtual,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,escogido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,estrella,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2
1613,avanzar,2,0,1,0,1,1,0,1,0,0,2,0,2,2,0,2,0
1614,nuca,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,grito,2,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2,0
1616,grito,2,1,0,0,1,0,1,1,0,2,0,0,2,0,2,2,0
1617,grito,2,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2,0
1618,directamente,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,comportamiento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,comportamiento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,testimonio,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1622,prado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,destinado,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1624,incluido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,anuncio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,anuncio,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1627,conocido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,conocido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,broma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,broma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,broma,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1632,impecable,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1633,impecable,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1634,afilado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,indecente,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1636,instrumental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,modo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,encantado,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2
1639,ritmo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,matar,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
1641,matar,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1642,negativo,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1643,estilo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,estilo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,razones,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,lealtad,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1647,lealtad,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1648,foro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,militar,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1650,ambicioso,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,ambicioso,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2
1652,insulto,2,1,0,1,0,0,1,1,0,2,0,2,0,0,2,2,0
1653,liberar,2,1,1,0,0,1,0,1,1,2,2,0,0,2,0,2,2
1654,sello,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1655,sello,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,criminal,2,1,0,1,1,0,0,0,0,2,0,2,2,0,0,0,0
1657,liga,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,liga,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,dama,2,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,2
1660,dama,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,humillante,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1662,ocurrencia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,hogar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,hogar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,cuerpo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,cuerpo,2,0,0,1,1,0,1,0,0,0,0,2,2,0,2,0,0
1667,cuerpo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,cuerpo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,accidente,2,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2,0
1670,desaparecer,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1671,desaparecer,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1672,situado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,humillado,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1674,realizar,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1675,realizar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,sumo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,norma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,aceptando,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1679,mediar,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2
1680,entrada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,entrada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,entrada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,entrada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,entrada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,entrada,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0
1686,azul,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1687,dedicar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,incertidumbre,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,militante,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,aprendido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,pie,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,pie,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1693,hockey,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,lavar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,llamada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,erradicar,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1697,gastar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,cuna,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,cuna,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2
1700,cuna,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,escalada,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,ignorancia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,aplausos,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2
1704,aplausos,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1705,silla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,jugar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,jugar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,consecutivo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,bastante,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1710,alargar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,moda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,moda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
